traffic_volume,rain_1h,snow_1h,clouds_all,hour,day_of_week,month,year,day_of_year,is_weekend,congestion_level,temp_celsius,is_holiday,weather_main_encoded,weather_description_encoded
4824,0.0,0.0,90,11,2,4,2017,116,0,Medium,2.730000000000018,1,2,11
4973,0.0,0.0,90,12,2,4,2017,116,0,Medium,2.8000000000000114,1,6,13
4973,0.0,0.0,90,12,2,4,2017,116,0,Medium,2.8000000000000114,1,2,3
4912,0.0,0.0,90,13,2,4,2017,116,0,Medium,3.2700000000000387,1,4,7
4912,0.0,0.0,90,13,2,4,2017,116,0,Medium,3.2700000000000387,1,2,11
4912,0.0,0.0,90,13,2,4,2017,116,0,Medium,3.2700000000000387,1,6,13
5207,0.0,0.0,90,14,2,4,2017,116,0,Medium,3.340000000000032,1,4,7
5207,0.0,0.0,90,14,2,4,2017,116,0,Medium,3.340000000000032,1,5,17
5207,0.0,0.0,90,14,2,4,2017,116,0,Medium,3.340000000000032,1,6,13
5878,0.0,0.0,90,15,2,4,2017,116,0,Medium,3.6000000000000227,1,6,13
6723,0.0,0.0,90,16,2,4,2017,116,0,High,3.6899999999999977,1,6,13
6252,0.0,0.0,90,17,2,4,2017,116,0,High,4.140000000000043,1,6,13
4631,0.0,0.0,90,18,2,4,2017,116,0,Medium,3.8000000000000114,1,2,3
4631,0.0,0.0,90,18,2,4,2017,116,0,Medium,3.8000000000000114,1,6,13
3439,0.0,0.0,90,19,2,4,2017,116,0,Medium,3.140000000000043,1,6,13
2768,0.0,0.0,90,20,2,4,2017,116,0,Low,3.0,1,6,13
2768,0.0,0.0,90,20,2,4,2017,116,0,Low,3.0,1,5,17
2768,0.0,0.0,90,20,2,4,2017,116,0,Low,3.0,1,8,16
2494,0.0,0.0,90,21,2,4,2017,116,0,Low,2.6000000000000227,1,2,11
2494,0.0,0.0,90,21,2,4,2017,116,0,Low,2.6000000000000227,1,5,17
2494,0.0,0.0,90,21,2,4,2017,116,0,Low,2.6000000000000227,1,8,16
1948,0.0,0.0,90,22,2,4,2017,116,0,Low,2.340000000000032,1,5,17
1948,0.0,0.0,90,22,2,4,2017,116,0,Low,2.340000000000032,1,8,30
1062,0.0,0.0,90,23,2,4,2017,116,0,Low,2.0,1,5,17
1062,0.0,0.0,90,23,2,4,2017,116,0,Low,2.0,1,2,11
590,0.0,0.0,90,0,3,4,2017,117,0,Low,1.8000000000000114,1,5,17
362,0.0,0.0,90,1,3,4,2017,117,0,Low,1.5400000000000205,1,5,17
251,0.0,0.0,90,2,3,4,2017,117,0,Low,1.3400000000000318,1,5,17
251,0.0,0.0,90,2,3,4,2017,117,0,Low,1.3400000000000318,1,8,16
364,0.0,0.0,90,3,3,4,2017,117,0,Low,1.0,1,8,16
364,0.0,0.0,90,3,3,4,2017,117,0,Low,1.0,1,5,17
848,0.0,0.0,90,4,3,4,2017,117,0,Low,1.1400000000000432,1,4,7
848,0.0,0.0,90,4,3,4,2017,117,0,Low,1.1400000000000432,1,5,17
848,0.0,0.0,90,4,3,4,2017,117,0,Low,1.1400000000000432,1,8,16
2788,0.0,0.0,90,5,3,4,2017,117,0,Low,0.8000000000000114,1,5,17
5610,0.0,0.0,90,6,3,4,2017,117,0,Medium,0.5,1,8,16
5610,0.0,0.0,90,6,3,4,2017,117,0,Medium,0.5,1,5,17
6302,0.0,0.0,90,7,3,4,2017,117,0,High,0.3300000000000409,1,8,16
6302,0.0,0.0,90,7,3,4,2017,117,0,High,0.3300000000000409,1,5,17
6302,0.0,0.0,90,7,3,4,2017,117,0,High,0.3300000000000409,1,6,13
5826,0.0,0.0,90,8,3,4,2017,117,0,Medium,0.27000000000003865,1,8,16
5826,0.0,0.0,90,8,3,4,2017,117,0,Medium,0.27000000000003865,1,5,17
5750,0.0,0.0,90,9,3,4,2017,117,0,Medium,-0.19999999999998863,1,1,19
4625,0.0,0.0,90,10,3,4,2017,117,0,Medium,-0.06999999999999318,1,8,30
5054,0.0,0.0,90,11,3,4,2017,117,0,Medium,0.27000000000003865,1,1,19
5065,0.0,0.0,90,12,3,4,2017,117,0,Medium,0.3100000000000023,1,5,17
5248,0.0,0.0,90,13,3,4,2017,117,0,Medium,0.8000000000000114,1,8,16
5263,0.0,0.0,90,14,3,4,2017,117,0,Medium,0.8700000000000045,1,1,19
6015,0.0,0.0,90,15,3,4,2017,117,0,High,0.9399999999999977,1,1,19
6957,0.0,0.0,90,16,3,4,2017,117,0,High,0.8799999999999955,1,1,19
6557,0.0,0.0,90,17,3,4,2017,117,0,High,0.9399999999999977,1,1,19
4821,0.0,0.0,90,18,3,4,2017,117,0,Medium,0.9399999999999977,1,1,19
3799,0.0,0.0,90,19,3,4,2017,117,0,Medium,0.8799999999999955,1,1,19
3147,0.0,0.0,90,20,3,4,2017,117,0,Medium,0.8100000000000023,1,1,19
3115,0.0,0.0,90,21,3,4,2017,117,0,Medium,0.8100000000000023,1,1,19
2065,0.0,0.0,90,22,3,4,2017,117,0,Low,1.1299999999999955,1,1,19
1671,0.0,0.0,90,23,3,4,2017,117,0,Low,1.1400000000000432,1,1,19
796,0.0,0.0,90,0,4,4,2017,118,0,Low,1.2700000000000387,1,1,19
498,0.0,0.0,90,1,4,4,2017,118,0,Low,1.2700000000000387,1,1,19
428,0.0,0.0,90,2,4,4,2017,118,0,Low,1.2900000000000205,1,1,19
477,0.0,0.0,90,3,4,4,2017,118,0,Low,1.4300000000000068,1,1,19
865,0.0,0.0,90,4,4,4,2017,118,0,Low,1.7700000000000387,1,1,19
2770,0.0,0.0,90,5,4,4,2017,118,0,Low,2.0,1,1,19
5739,0.0,0.0,90,6,4,4,2017,118,0,Medium,1.670000000000016,1,1,19
6882,0.0,0.0,90,7,4,4,2017,118,0,High,1.4300000000000068,1,1,19
6092,0.0,0.0,5,8,4,4,2017,118,0,High,2.2000000000000455,1,0,27
5316,0.0,0.0,1,9,4,4,2017,118,0,Medium,2.8000000000000114,1,0,27
5005,0.0,0.0,1,10,4,4,2017,118,0,Medium,3.930000000000007,1,0,27
5268,0.0,0.0,40,11,4,4,2017,118,0,Medium,4.660000000000025,1,1,24
5602,0.0,0.0,75,12,4,4,2017,118,0,Medium,5.8700000000000045,1,1,2
5345,0.0,0.0,1,13,4,4,2017,118,0,Medium,6.53000000000003,1,0,27
5727,0.0,0.0,40,14,4,4,2017,118,0,Medium,7.600000000000023,1,1,24
6137,0.0,0.0,1,15,4,4,2017,118,0,High,8.5,1,0,27
6495,0.0,0.0,75,16,4,4,2017,118,0,High,8.800000000000011,1,1,2
6152,0.0,0.0,1,17,4,4,2017,118,0,High,9.670000000000016,1,0,27
5206,0.0,0.0,1,18,4,4,2017,118,0,Medium,9.810000000000002,1,0,27
4089,0.0,0.0,75,19,4,4,2017,118,0,Medium,9.75,1,1,2
3454,0.0,0.0,75,20,4,4,2017,118,0,Medium,9.0,1,1,2
3294,0.0,0.0,1,21,4,4,2017,118,0,Medium,8.0,1,0,27
2916,0.0,0.0,1,22,4,4,2017,118,0,Low,6.210000000000036,1,0,27
2547,0.0,0.0,1,23,4,4,2017,118,0,Low,4.8700000000000045,1,0,27
1503,0.0,0.0,1,0,5,4,2017,119,1,Low,4.07000000000005,1,0,27
842,0.0,0.0,1,1,5,4,2017,119,1,Low,4.710000000000036,1,0,27
573,0.0,0.0,1,2,5,4,2017,119,1,Low,4.810000000000002,1,0,27
429,0.0,0.0,1,3,5,4,2017,119,1,Low,4.010000000000048,1,0,27
374,0.0,0.0,1,4,5,4,2017,119,1,Low,3.650000000000034,1,0,27
776,0.0,0.0,1,5,5,4,2017,119,1,Low,2.670000000000016,1,0,27
1475,0.0,0.0,1,6,5,4,2017,119,1,Low,2.080000000000041,1,0,27
2609,0.0,0.0,75,7,5,4,2017,119,1,Low,2.430000000000007,1,1,2
3622,0.0,0.0,1,8,5,4,2017,119,1,Medium,3.330000000000041,1,0,27
4179,0.0,0.0,75,9,5,4,2017,119,1,Medium,4.430000000000007,1,1,2
4489,0.0,0.0,75,10,5,4,2017,119,1,Medium,6.1200000000000045,1,1,2
4917,0.0,0.0,1,11,5,4,2017,119,1,Medium,7.800000000000011,1,0,27
5252,0.0,0.0,1,12,5,4,2017,119,1,Medium,9.200000000000045,1,0,27
4857,0.0,0.0,90,13,5,4,2017,119,1,Medium,10.470000000000027,1,1,19
5235,0.0,0.0,90,14,5,4,2017,119,1,Medium,11.330000000000041,1,1,19
4981,0.0,0.0,90,15,5,4,2017,119,1,Medium,12.0,1,1,19
4874,0.0,0.0,1,16,5,4,2017,119,1,Medium,12.330000000000041,1,0,27
4974,0.0,0.0,90,17,5,4,2017,119,1,Medium,12.800000000000011,1,1,19
4725,0.0,0.0,90,18,5,4,2017,119,1,Medium,12.600000000000023,1,1,19
3815,0.0,0.0,1,19,5,4,2017,119,1,Medium,11.5,1,0,27
3263,0.0,0.0,90,20,5,4,2017,119,1,Medium,11.330000000000041,1,1,19
3160,0.0,0.0,90,21,5,4,2017,119,1,Medium,10.740000000000009,1,1,19
2990,0.0,0.0,1,22,5,4,2017,119,1,Low,10.07000000000005,1,0,27
2191,0.0,0.0,1,23,5,4,2017,119,1,Low,9.150000000000034,1,0,27
1360,0.0,0.0,1,0,6,4,2017,120,1,Low,8.310000000000002,1,0,27
869,0.0,0.0,1,1,6,4,2017,120,1,Low,7.720000000000027,1,0,27
628,0.0,0.0,1,2,6,4,2017,120,1,Low,7.220000000000027,1,0,27
358,0.0,0.0,90,3,6,4,2017,120,1,Low,6.720000000000027,1,1,19
319,0.0,0.0,90,4,6,4,2017,120,1,Low,6.510000000000048,1,1,19
443,0.0,0.0,40,5,6,4,2017,120,1,Low,6.220000000000027,1,1,24
875,0.0,0.0,90,6,6,4,2017,120,1,Low,5.930000000000007,1,1,19
1331,0.0,0.0,90,7,6,4,2017,120,1,Low,5.720000000000027,1,1,19
2104,0.0,0.0,90,8,6,4,2017,120,1,Low,5.670000000000016,1,2,3
2887,0.0,0.0,90,9,6,4,2017,120,1,Low,5.930000000000007,1,6,13
3489,0.0,0.0,90,10,6,4,2017,120,1,Medium,5.689999999999998,1,6,18
3489,0.0,0.0,90,10,6,4,2017,120,1,Medium,5.689999999999998,1,2,11
3947,0.0,0.0,90,11,6,4,2017,120,1,Medium,5.930000000000007,1,6,13
4119,0.0,0.0,90,12,6,4,2017,120,1,Medium,6.330000000000041,1,6,13
4119,0.0,0.0,90,12,6,4,2017,120,1,Medium,6.330000000000041,1,2,3
4622,0.0,0.0,90,13,6,4,2017,120,1,Medium,6.439999999999998,1,6,18
4622,0.0,0.0,90,13,6,4,2017,120,1,Medium,6.439999999999998,1,2,11
4566,0.0,0.0,90,14,6,4,2017,120,1,Medium,6.800000000000011,1,6,13
4566,0.0,0.0,90,14,6,4,2017,120,1,Medium,6.800000000000011,1,2,11
4444,0.0,0.0,90,15,6,4,2017,120,1,Medium,7.3700000000000045,1,1,19
4380,0.0,0.0,90,16,6,4,2017,120,1,Medium,7.689999999999998,1,1,19
4196,0.0,0.0,90,17,6,4,2017,120,1,Medium,8.120000000000005,1,1,19
3584,0.0,0.0,90,18,6,4,2017,120,1,Medium,7.8799999999999955,1,6,20
3584,0.0,0.0,90,18,6,4,2017,120,1,Medium,7.8799999999999955,1,2,3
2951,0.0,0.0,90,19,6,4,2017,120,1,Low,7.2000000000000455,1,6,13
2951,0.0,0.0,90,19,6,4,2017,120,1,Low,7.2000000000000455,1,2,3
2478,0.0,0.0,90,20,6,4,2017,120,1,Low,6.8700000000000045,1,6,13
2478,0.0,0.0,90,20,6,4,2017,120,1,Low,6.8700000000000045,1,2,3
2118,0.0,0.0,90,21,6,4,2017,120,1,Low,5.730000000000018,1,6,18
2118,0.0,0.0,90,21,6,4,2017,120,1,Low,5.730000000000018,1,2,11
1575,0.0,0.0,90,22,6,4,2017,120,1,Low,5.5400000000000205,1,6,18
1575,0.0,0.0,90,22,6,4,2017,120,1,Low,5.5400000000000205,1,2,11
916,0.0,0.0,90,23,6,4,2017,120,1,Low,4.650000000000034,1,6,18
530,0.0,0.0,90,0,0,5,2017,121,0,Low,3.4600000000000364,1,6,9
530,0.0,0.0,90,0,0,5,2017,121,0,Low,3.4600000000000364,1,5,17
530,0.0,0.0,90,0,0,5,2017,121,0,Low,3.4600000000000364,1,8,30
362,0.0,0.0,90,1,0,5,2017,121,0,Low,2.6899999999999977,1,6,18
362,0.0,0.0,90,1,0,5,2017,121,0,Low,2.6899999999999977,1,5,17
362,0.0,0.0,90,1,0,5,2017,121,0,Low,2.6899999999999977,1,8,30
245,0.0,0.0,90,2,0,5,2017,121,0,Low,2.400000000000034,1,6,18
245,0.0,0.0,90,2,0,5,2017,121,0,Low,2.400000000000034,1,5,17
245,0.0,0.0,90,2,0,5,2017,121,0,Low,2.400000000000034,1,8,30
312,0.0,0.0,90,3,0,5,2017,121,0,Low,2.6100000000000136,1,6,13
312,0.0,0.0,90,3,0,5,2017,121,0,Low,2.6100000000000136,1,8,16
312,0.0,0.0,90,3,0,5,2017,121,0,Low,2.6100000000000136,1,2,11
792,0.0,0.0,90,4,0,5,2017,121,0,Low,2.5400000000000205,1,6,18
792,0.0,0.0,90,4,0,5,2017,121,0,Low,2.5400000000000205,1,8,30
2732,0.0,0.0,90,5,0,5,2017,121,0,Low,2.6899999999999977,1,2,8
2732,0.0,0.0,90,5,0,5,2017,121,0,Low,2.6899999999999977,1,6,13
2732,0.0,0.0,90,5,0,5,2017,121,0,Low,2.6899999999999977,1,5,17
5444,0.0,0.0,90,6,0,5,2017,121,0,Medium,2.8600000000000136,1,2,3
5444,0.0,0.0,90,6,0,5,2017,121,0,Medium,2.8600000000000136,1,5,17
5444,0.0,0.0,90,6,0,5,2017,121,0,Medium,2.8600000000000136,1,8,16
5444,0.0,0.0,90,6,0,5,2017,121,0,Medium,2.8600000000000136,1,6,13
6293,0.0,0.0,90,7,0,5,2017,121,0,High,2.8500000000000227,1,2,8
6293,0.0,0.0,90,7,0,5,2017,121,0,High,2.8500000000000227,1,5,17
6293,0.0,0.0,90,7,0,5,2017,121,0,High,2.8500000000000227,1,8,16
6293,0.0,0.0,90,7,0,5,2017,121,0,High,2.8500000000000227,1,6,18
5933,0.0,0.0,90,8,0,5,2017,121,0,Medium,2.930000000000007,1,6,13
5933,0.0,0.0,90,8,0,5,2017,121,0,Medium,2.930000000000007,1,5,17
5933,0.0,0.0,90,8,0,5,2017,121,0,Medium,2.930000000000007,1,2,3
4853,0.0,0.0,90,9,0,5,2017,121,0,Medium,3.4700000000000273,1,2,3
4853,0.0,0.0,90,9,0,5,2017,121,0,Medium,3.4700000000000273,1,5,17
4853,0.0,0.0,90,9,0,5,2017,121,0,Medium,3.4700000000000273,1,6,18
4457,0.0,0.0,90,10,0,5,2017,121,0,Medium,3.5400000000000205,1,2,11
4457,0.0,0.0,90,10,0,5,2017,121,0,Medium,3.5400000000000205,1,5,17
4457,0.0,0.0,90,10,0,5,2017,121,0,Medium,3.5400000000000205,1,6,18
4535,0.0,0.0,90,11,0,5,2017,121,0,Medium,3.8000000000000114,1,6,13
4535,0.0,0.0,90,11,0,5,2017,121,0,Medium,3.8000000000000114,1,5,17
4535,0.0,0.0,90,11,0,5,2017,121,0,Medium,3.8000000000000114,1,2,11
4711,0.0,0.0,90,12,0,5,2017,121,0,Medium,3.670000000000016,1,6,18
4711,0.0,0.0,90,12,0,5,2017,121,0,Medium,3.670000000000016,1,5,17
4711,0.0,0.0,90,12,0,5,2017,121,0,Medium,3.670000000000016,1,2,11
4691,0.0,0.0,90,13,0,5,2017,121,0,Medium,3.6899999999999977,1,6,18
4691,0.0,0.0,90,13,0,5,2017,121,0,Medium,3.6899999999999977,1,5,17
4691,0.0,0.0,90,13,0,5,2017,121,0,Medium,3.6899999999999977,1,2,11
4877,0.0,0.0,90,14,0,5,2017,121,0,Medium,3.1899999999999977,1,6,18
4877,0.0,0.0,90,14,0,5,2017,121,0,Medium,3.1899999999999977,1,8,30
4877,0.0,0.0,90,14,0,5,2017,121,0,Medium,3.1899999999999977,1,5,17
4877,0.0,0.0,90,14,0,5,2017,121,0,Medium,3.1899999999999977,1,2,3
5258,0.0,0.0,90,15,0,5,2017,121,0,Medium,3.1299999999999955,1,8,28
5258,0.0,0.0,90,15,0,5,2017,121,0,Medium,3.1299999999999955,1,5,17
5258,0.0,0.0,90,15,0,5,2017,121,0,Medium,3.1299999999999955,1,6,18
5258,0.0,0.0,90,15,0,5,2017,121,0,Medium,3.1299999999999955,1,2,11
5904,0.0,0.0,90,16,0,5,2017,121,0,Medium,3.07000000000005,1,6,13
5904,0.0,0.0,90,16,0,5,2017,121,0,Medium,3.07000000000005,1,5,17
5904,0.0,0.0,90,16,0,5,2017,121,0,Medium,3.07000000000005,1,8,16
5571,0.0,0.0,90,17,0,5,2017,121,0,Medium,3.5,1,6,18
5571,0.0,0.0,90,17,0,5,2017,121,0,Medium,3.5,1,2,3
4386,0.0,0.0,90,18,0,5,2017,121,0,Medium,3.4600000000000364,1,6,13
4386,0.0,0.0,90,18,0,5,2017,121,0,Medium,3.4600000000000364,1,2,3
3086,0.0,0.0,90,19,0,5,2017,121,0,Medium,3.730000000000018,1,6,18
3086,0.0,0.0,90,19,0,5,2017,121,0,Medium,3.730000000000018,1,2,3
2481,0.0,0.0,90,20,0,5,2017,121,0,Low,3.730000000000018,1,2,3
2481,0.0,0.0,90,20,0,5,2017,121,0,Low,3.730000000000018,1,6,18
2308,0.0,0.0,90,21,0,5,2017,121,0,Low,3.730000000000018,1,2,3
2308,0.0,0.0,90,21,0,5,2017,121,0,Low,3.730000000000018,1,6,18
2049,0.0,0.0,90,22,0,5,2017,121,0,Low,3.740000000000009,1,2,3
2049,0.0,0.0,90,22,0,5,2017,121,0,Low,3.740000000000009,1,6,13
1051,0.0,0.0,90,23,0,5,2017,121,0,Low,3.5600000000000023,1,6,13
1051,0.0,0.0,90,23,0,5,2017,121,0,Low,3.5600000000000023,1,2,8
550,0.0,0.0,90,0,1,5,2017,122,0,Low,3.4700000000000273,1,6,13
550,0.0,0.0,90,0,1,5,2017,122,0,Low,3.4700000000000273,1,2,3
363,0.0,0.0,90,1,1,5,2017,122,0,Low,3.330000000000041,1,6,13
363,0.0,0.0,90,1,1,5,2017,122,0,Low,3.330000000000041,1,2,11
242,0.0,0.0,90,2,1,5,2017,122,0,Low,3.140000000000043,1,6,18
242,0.0,0.0,90,2,1,5,2017,122,0,Low,3.140000000000043,1,5,17
242,0.0,0.0,90,2,1,5,2017,122,0,Low,3.140000000000043,1,2,11
333,0.0,0.0,90,3,1,5,2017,122,0,Low,3.140000000000043,1,6,13
333,0.0,0.0,90,3,1,5,2017,122,0,Low,3.140000000000043,1,5,17
333,0.0,0.0,90,3,1,5,2017,122,0,Low,3.140000000000043,1,2,3
854,0.0,0.0,90,4,1,5,2017,122,0,Low,3.8500000000000227,1,6,13
854,0.0,0.0,90,4,1,5,2017,122,0,Low,3.8500000000000227,1,5,17
2858,0.0,0.0,90,5,1,5,2017,122,0,Low,4.0,1,2,3
2858,0.0,0.0,90,5,1,5,2017,122,0,Low,4.0,1,6,13
6022,0.0,0.0,90,6,1,5,2017,122,0,High,3.8000000000000114,1,6,13
6022,0.0,0.0,90,6,1,5,2017,122,0,High,3.8000000000000114,1,2,3
7126,0.0,0.0,40,7,1,5,2017,122,0,High,4.430000000000007,1,1,24
6089,0.0,0.0,40,8,1,5,2017,122,0,High,5.930000000000007,1,1,24
5170,0.0,0.0,40,9,1,5,2017,122,0,Medium,6.460000000000036,1,1,24
4720,0.0,0.0,75,10,1,5,2017,122,0,Medium,8.120000000000005,1,1,2
4711,0.0,0.0,75,11,1,5,2017,122,0,Medium,9.060000000000002,1,1,2
4693,0.0,0.0,75,12,1,5,2017,122,0,Medium,10.110000000000014,1,1,2
4830,0.0,0.0,75,13,1,5,2017,122,0,Medium,11.730000000000018,1,1,2
5317,0.0,0.0,1,14,1,5,2017,122,0,Medium,12.680000000000007,1,0,27
5863,0.0,0.0,75,15,1,5,2017,122,0,Medium,13.990000000000009,1,1,2
6650,0.0,0.0,75,16,1,5,2017,122,0,High,15.060000000000002,1,1,2
6274,0.0,0.0,75,17,1,5,2017,122,0,High,15.620000000000005,1,1,2
4771,0.0,0.0,75,18,1,5,2017,122,0,Medium,15.879999999999995,1,1,2
3504,0.0,0.0,75,19,1,5,2017,122,0,Medium,15.600000000000023,1,1,2
3038,0.0,0.0,40,20,1,5,2017,122,0,Medium,14.879999999999995,1,1,24
2683,0.0,0.0,1,21,1,5,2017,122,0,Low,12.629999999999995,1,0,27
1830,0.0,0.0,5,22,1,5,2017,122,0,Low,9.689999999999998,1,0,27
1315,0.0,0.0,40,23,1,5,2017,122,0,Low,8.330000000000041,1,1,24
740,0.0,0.0,75,0,2,5,2017,123,0,Low,7.8700000000000045,1,1,2
466,0.0,0.0,75,1,2,5,2017,123,0,Low,7.5,1,1,2
346,0.0,0.0,1,2,2,5,2017,123,0,Low,7.2000000000000455,1,0,27
463,0.0,0.0,75,3,2,5,2017,123,0,Low,6.660000000000025,1,1,2
1057,0.0,0.0,1,4,2,5,2017,123,0,Low,6.660000000000025,1,0,27
2970,0.0,0.0,1,5,2,5,2017,123,0,Low,6.07000000000005,1,0,27
6054,0.0,0.0,1,6,2,5,2017,123,0,High,5.1299999999999955,1,0,27
6230,0.0,0.0,1,7,2,5,2017,123,0,High,5.53000000000003,1,0,27
4922,0.0,0.0,1,8,2,5,2017,123,0,Medium,7.710000000000036,1,0,27
5531,0.0,0.0,1,9,2,5,2017,123,0,Medium,10.560000000000002,1,0,27
4845,0.0,0.0,1,10,2,5,2017,123,0,Medium,12.620000000000005,1,0,27
4830,0.0,0.0,1,11,2,5,2017,123,0,Medium,14.810000000000002,1,0,27
5035,0.0,0.0,90,12,2,5,2017,123,0,Medium,15.57000000000005,1,1,19
5069,0.0,0.0,75,13,2,5,2017,123,0,Medium,16.80000000000001,1,1,2
5094,0.0,0.0,75,14,2,5,2017,123,0,Medium,17.710000000000036,1,1,2
5856,0.0,0.0,75,15,2,5,2017,123,0,Medium,17.310000000000002,1,1,2
6754,0.0,0.0,1,16,2,5,2017,123,0,High,17.439999999999998,1,0,27
6467,0.0,0.0,75,17,2,5,2017,123,0,High,17.720000000000027,1,1,2
4936,0.0,0.0,75,18,2,5,2017,123,0,Medium,16.560000000000002,1,1,2
3626,0.0,0.0,75,19,2,5,2017,123,0,Medium,16.140000000000043,1,6,13
3144,0.0,0.0,90,20,2,5,2017,123,0,Medium,15.470000000000027,1,1,19
2556,0.0,0.0,40,21,2,5,2017,123,0,Low,14.629999999999995,1,1,24
2118,0.0,0.0,90,22,2,5,2017,123,0,Low,13.200000000000045,1,6,18
1118,0.0,0.0,75,23,2,5,2017,123,0,Low,12.07000000000005,1,6,18
574,0.0,0.0,1,0,3,5,2017,124,0,Low,11.700000000000045,1,2,11
384,0.0,0.0,1,1,3,5,2017,124,0,Low,10.379999999999995,1,4,7
287,0.0,0.0,1,2,3,5,2017,124,0,Low,9.450000000000045,1,0,27
368,0.0,0.0,1,3,3,5,2017,124,0,Low,8.410000000000025,1,5,17
913,0.0,0.0,1,4,3,5,2017,124,0,Low,7.600000000000023,1,0,27
2786,0.0,0.0,1,5,3,5,2017,124,0,Low,6.1299999999999955,1,5,17
5941,0.0,0.0,1,6,3,5,2017,124,0,Medium,6.07000000000005,1,0,27
6479,0.0,0.0,1,7,3,5,2017,124,0,High,6.060000000000002,1,5,17
5847,0.0,0.0,5,8,3,5,2017,124,0,Medium,8.800000000000011,1,0,27
5846,0.0,0.0,1,9,3,5,2017,124,0,Medium,11.0,1,0,27
4884,0.0,0.0,1,10,3,5,2017,124,0,Medium,13.180000000000007,1,0,27
5093,0.0,0.0,1,11,3,5,2017,124,0,Medium,15.0,1,0,27
5118,0.0,0.0,1,12,3,5,2017,124,0,Medium,16.620000000000005,1,0,27
5097,0.0,0.0,40,13,3,5,2017,124,0,Medium,17.930000000000007,1,1,24
5559,0.0,0.0,40,14,3,5,2017,124,0,Medium,18.53000000000003,1,1,24
5931,0.0,0.0,75,15,3,5,2017,124,0,Medium,18.930000000000007,1,1,2
6736,0.0,0.0,40,16,3,5,2017,124,0,High,19.370000000000005,1,1,24
6402,0.0,0.0,40,17,3,5,2017,124,0,High,19.730000000000018,1,1,24
4989,0.0,0.0,75,18,3,5,2017,124,0,Medium,19.5,1,1,2
3799,0.0,0.0,90,19,3,5,2017,124,0,Medium,19.140000000000043,1,1,19
3361,0.0,0.0,90,20,3,5,2017,124,0,Medium,18.25,1,1,19
2774,0.0,0.0,1,21,3,5,2017,124,0,Low,15.879999999999995,1,0,27
2393,0.0,0.0,40,22,3,5,2017,124,0,Low,12.939999999999998,1,1,24
1316,0.0,0.0,1,23,3,5,2017,124,0,Low,11.140000000000043,1,0,27
739,0.0,0.0,1,0,4,5,2017,125,0,Low,9.800000000000011,1,0,27
455,0.0,0.0,1,1,4,5,2017,125,0,Low,8.470000000000027,1,0,27
293,0.0,0.0,1,2,4,5,2017,125,0,Low,7.740000000000009,1,0,27
397,0.0,0.0,1,3,4,5,2017,125,0,Low,6.600000000000023,1,0,27
791,0.0,0.0,1,4,4,5,2017,125,0,Low,5.8700000000000045,1,0,27
2743,0.0,0.0,1,5,4,5,2017,125,0,Low,5.270000000000039,1,0,27
5518,0.0,0.0,1,6,4,5,2017,125,0,Medium,4.670000000000016,1,0,27
6153,0.0,0.0,1,7,4,5,2017,125,0,High,4.5400000000000205,1,0,27
5868,0.0,0.0,1,8,4,5,2017,125,0,Medium,7.800000000000011,1,3,5
5186,0.0,0.0,1,9,4,5,2017,125,0,Medium,13.32000000000005,1,0,27
4861,0.0,0.0,1,10,4,5,2017,125,0,Medium,14.850000000000023,1,0,27
5341,0.0,0.0,5,11,4,5,2017,125,0,Medium,17.180000000000007,1,0,27
5232,0.0,0.0,1,12,4,5,2017,125,0,Medium,20.430000000000007,1,0,27
5301,0.0,0.0,5,13,4,5,2017,125,0,Medium,20.74000000000001,1,0,27
5400,0.0,0.0,1,14,4,5,2017,125,0,Medium,22.55000000000001,1,0,27
6010,0.0,0.0,1,15,4,5,2017,125,0,High,23.0,1,0,27
6528,0.0,0.0,40,16,4,5,2017,125,0,High,24.060000000000002,1,1,24
5814,0.0,0.0,75,17,4,5,2017,125,0,Medium,24.27000000000004,1,1,2
5062,0.0,0.0,40,18,4,5,2017,125,0,Medium,24.49000000000001,1,1,24
4037,0.0,0.0,40,19,4,5,2017,125,0,Medium,24.560000000000002,1,1,24
3502,0.0,0.0,40,20,4,5,2017,125,0,Medium,23.930000000000007,1,1,24
3635,0.0,0.0,20,21,4,5,2017,125,0,Medium,21.54000000000002,1,1,4
3164,0.0,0.0,5,22,4,5,2017,125,0,Medium,18.680000000000007,1,0,27
2042,0.0,0.0,1,23,4,5,2017,125,0,Low,16.28000000000003,1,0,27
1418,0.0,0.0,1,0,5,5,2017,126,1,Low,14.480000000000018,1,0,27
1314,0.0,0.0,1,1,5,5,2017,126,1,Low,12.54000000000002,1,0,27
882,0.0,0.0,1,2,5,5,2017,126,1,Low,11.010000000000048,1,0,27
511,0.0,0.0,1,3,5,5,2017,126,1,Low,9.410000000000025,1,0,27
481,0.0,0.0,1,4,5,5,2017,126,1,Low,8.07000000000005,1,0,27
787,0.0,0.0,1,5,5,5,2017,126,1,Low,7.010000000000048,1,0,27
1585,0.0,0.0,1,6,5,5,2017,126,1,Low,6.210000000000036,1,0,27
2328,0.0,0.0,1,7,5,5,2017,126,1,Low,5.8700000000000045,1,0,27
3565,0.0,0.0,1,8,5,5,2017,126,1,Medium,7.330000000000041,1,0,27
4105,0.0,0.0,5,9,5,5,2017,126,1,Medium,9.670000000000016,1,0,27
